dataset,cohort,split,sequence,scene,recording,geometry,condition,arm,frames,ospa,gospa,loc2,miss2,false2,countError
v2v,development,test,0007,testoutput_CAV_data_2022-03-17-11-51-42_0,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_er,221,3.050297448472989,9.642136580789664,15.658753550441677,70.04524886877829,52.126696832579185,0.9819004524886877
v2v,development,test,0007,testoutput_CAV_data_2022-03-17-11-51-42_0,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_gaussian_evidence,221,2.889940560312305,8.985144534339545,10.539414288708471,67.76470588235294,45.61085972850679,0.9864253393665159
v2v,development,test,0007,testoutput_CAV_data_2022-03-17-11-51-42_0,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_gaussian_evidence_fixed_025,221,3.0332287587245044,9.753643552142602,10.809770776124783,74.60633484162896,52.77828054298642,0.8642533936651584
v2v,development,test,0007,testoutput_CAV_data_2022-03-17-11-51-42_0,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_gaussian_evidence_fixedx_000,221,3.064324907910051,9.436382562348486,15.599787985315773,78.19004524886878,38.11764705882353,1.081447963800905
v2v,development,test,0007,testoutput_CAV_data_2022-03-17-11-51-42_0,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_gaussian_evidence_guarded_scalar,221,3.0741824718402118,9.568116538037362,14.321056441964203,83.72850678733032,37.14027149321267,1.0452488687782806
v2v,development,test,0007,testoutput_CAV_data_2022-03-17-11-51-42_0,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_gaussian_evidence_no_curvature,221,2.869301624837401,9.029110009132896,10.480716414812704,63.203619909502265,48.86877828054298,0.8687782805429864
v2v,development,test,0007,testoutput_CAV_data_2022-03-17-11-51-42_0,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_gaussian_evidence_projected_space,221,2.8766871164644217,9.015316667410843,10.762065096265447,65.80995475113122,47.56561085972851,0.9411764705882353
v2v,development,test,0007,testoutput_CAV_data_2022-03-17-11-51-42_0,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_lineage,221,3.2166540403924393,10.221454709826489,17.01539671293788,82.09954751131222,53.755656108597286,1.0723981900452488
v2v,previous_train_probes,train,0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,all,intermittent,marked_asymmetric,119,4.70371794635603,16.497004746941386,54.83310017175059,183.32773109243698,46.285714285714285,1.9873949579831933
v2v,previous_train_probes,train,0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,all,intermittent,marked_er,119,4.751105512578709,16.56211634574062,50.24730364025235,196.3361344537815,44.470588235294116,2.1512605042016806
v2v,previous_train_probes,train,0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,all,intermittent,marked_gaussian_evidence,119,4.496628994278866,15.899186215626845,51.39723125903685,169.109243697479,44.773109243697476,1.8445378151260505
v2v,previous_train_probes,train,0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,all,intermittent,marked_gaussian_evidence_fixed_025,119,4.558105108303373,16.085856938130522,48.98251698925095,178.48739495798318,44.773109243697476,1.915966386554622
v2v,previous_train_probes,train,0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,all,intermittent,marked_gaussian_evidence_fixedx_000,119,4.84162722566825,16.672804062276995,49.01801787384301,204.80672268907563,40.53781512605042,2.3151260504201683
v2v,previous_train_probes,train,0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,all,intermittent,marked_gaussian_evidence_guarded_scalar,119,4.615036051550171,16.19445981652684,54.79275286829266,176.0672268907563,44.168067226890756,1.9327731092436975
v2v,previous_train_probes,train,0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,all,intermittent,marked_gaussian_evidence_no_curvature,119,4.549608749854606,15.971273546558326,51.55627240861953,173.34453781512605,42.95798319327731,1.9285714285714286
v2v,previous_train_probes,train,0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,all,intermittent,marked_gaussian_evidence_projected_space,119,4.469617121867786,15.75406704691778,51.171246131753165,168.2016806722689,42.05042016806723,1.8529411764705883
v2v,previous_train_probes,train,0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,all,intermittent,marked_lineage,119,4.836136576571376,16.702688247004687,49.51835529248468,203.5966386554622,41.747899159663866,2.2899159663865545
v2v,previous_train_probes,train,0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_asymmetric,119,4.379116210041643,15.15344097583842,44.103495335735424,163.96638655462183,35.09243697478992,1.8571428571428572
v2v,previous_train_probes,train,0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_er,119,4.460215514271329,15.726473746709955,55.706948833199384,159.7310924369748,46.588235294117645,1.7058823529411764
v2v,previous_train_probes,train,0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_gaussian_evidence,119,4.311498642698426,15.052664226109886,46.872091217563735,156.10084033613447,37.51260504201681,1.7647058823529411
v2v,previous_train_probes,train,0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_gaussian_evidence_fixed_025,119,4.258318550510702,15.156172283404642,54.97044655802439,143.39495798319328,45.378151260504204,1.596638655462185
v2v,previous_train_probes,train,0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_gaussian_evidence_fixedx_000,119,4.519764542605771,15.735414702452712,53.938134251276516,168.80672268907563,41.142857142857146,1.8739495798319328
v2v,previous_train_probes,train,0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_gaussian_evidence_guarded_scalar,119,4.315292002071922,15.007532165514522,48.375495837442166,156.7058823529412,33.88235294117647,1.7899159663865547
v2v,previous_train_probes,train,0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_gaussian_evidence_no_curvature,119,4.390784146973699,15.204463331272512,42.60523109755334,163.3613445378151,38.11764705882353,1.8571428571428572
v2v,previous_train_probes,train,0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_gaussian_evidence_projected_space,119,4.296741890683955,15.004061399753345,46.90071696320479,154.890756302521,37.51260504201681,1.7647058823529411
v2v,previous_train_probes,train,0010,testoutput_CAV_data_2022-03-17-11-51-42_1,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_lineage,119,4.57962833391492,15.93210997437849,54.81339823981245,170.01680672268907,43.563025210084035,1.8907563025210083
v2v,seen_transfer,train,0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,all,intermittent,marked_asymmetric,107,3.5116003761855565,7.9672469842555165,5.859896075588127,69.64485981308411,15.476635514018692,0.985981308411215
v2v,seen_transfer,train,0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,all,intermittent,marked_er,107,3.2026232208944223,7.327376249634622,6.922110550163249,56.85981308411215,16.149532710280372,0.8364485981308412
v2v,seen_transfer,train,0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,all,intermittent,marked_gaussian_evidence,107,3.3701168597998334,7.690700997925357,6.315877757498307,63.25233644859813,16.485981308411215,0.9112149532710281
v2v,seen_transfer,train,0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,all,intermittent,marked_gaussian_evidence_fixed_025,107,3.505429680855639,7.944006201792488,6.32664502432466,71.32710280373831,14.80373831775701,1.0
v2v,seen_transfer,train,0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,all,intermittent,marked_gaussian_evidence_fixedx_000,107,3.691661187434816,8.243202742567366,5.89717885689359,79.73831775700934,11.77570093457944,1.1308411214953271
v2v,seen_transfer,train,0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,all,intermittent,marked_gaussian_evidence_guarded_scalar,107,3.500481241661205,7.977605910702706,6.680886707735777,68.97196261682242,15.476635514018692,0.9766355140186916
v2v,seen_transfer,train,0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,all,intermittent,marked_gaussian_evidence_no_curvature,107,3.3648082609968646,7.656386634377605,5.975170294973782,63.25233644859813,15.813084112149532,0.9018691588785047
v2v,seen_transfer,train,0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,all,intermittent,marked_gaussian_evidence_projected_space,107,3.3601742498319576,7.6693302421195115,6.50935091694232,63.25233644859813,15.813084112149532,0.9018691588785047
v2v,seen_transfer,train,0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,all,intermittent,marked_lineage,107,3.594772909223813,8.077521750108103,6.0718517686720554,75.70093457943925,13.457943925233645,1.0794392523364487
v2v,seen_transfer,train,0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_asymmetric,107,2.857387049494348,6.619070486299451,5.117582232770636,50.467289719626166,14.130841121495328,0.7102803738317757
v2v,seen_transfer,train,0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_er,107,2.822008511750176,6.596992973893912,6.206932405664099,47.10280373831776,17.49532710280374,0.7102803738317757
v2v,seen_transfer,train,0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_gaussian_evidence,107,2.8569845664321893,6.652707260915998,5.979493216458244,52.48598130841121,12.785046728971963,0.719626168224299
v2v,seen_transfer,train,0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_gaussian_evidence_fixed_025,107,3.0271017802195397,6.997398287569186,5.3728454180577305,56.52336448598131,14.80373831775701,0.7850467289719626
v2v,seen_transfer,train,0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_gaussian_evidence_fixedx_000,107,3.1103501583642084,7.072777671027278,5.089013304529242,64.59813084112149,10.093457943925234,0.8878504672897196
v2v,seen_transfer,train,0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_gaussian_evidence_guarded_scalar,107,2.98898763692925,6.929047298158585,6.08219946348068,53.83177570093458,13.457943925233645,0.7476635514018691
v2v,seen_transfer,train,0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_gaussian_evidence_no_curvature,107,2.673545579385639,6.235132179580932,5.335705475560053,45.757009345794394,12.11214953271028,0.616822429906542
v2v,seen_transfer,train,0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_gaussian_evidence_projected_space,107,2.82517774785119,6.589081669846138,6.004020442182057,52.48598130841121,12.11214953271028,0.7102803738317757
v2v,seen_transfer,train,0011,testoutput_CAV_data_2022-03-17-11-51-42_7,testoutput_CAV_data_2022-03-17-11-51-42,all,reliable,marked_lineage,107,3.261621942904003,7.398678316572255,5.461615961084126,65.94392523364486,12.785046728971963,0.9439252336448598
v2v,seen_transfer,train,0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,all,intermittent,marked_asymmetric,124,5.899925094753281,16.12936319933388,19.843334840755848,178.5483870967742,76.64516129032258,1.657258064516129
v2v,seen_transfer,train,0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,all,intermittent,marked_er,124,6.089706192391244,17.173892637585094,22.830822066355662,187.25806451612902,97.83870967741936,1.6290322580645162
v2v,seen_transfer,train,0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,all,intermittent,marked_gaussian_evidence,124,5.348671781855154,14.66513196973398,17.88503135062331,146.03225806451613,64.74193548387096,1.5080645161290323
v2v,seen_transfer,train,0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,all,intermittent,marked_gaussian_evidence_fixed_025,124,5.513859650875392,15.531688252760611,21.869457724066635,146.90322580645162,85.06451612903226,1.3508064516129032
v2v,seen_transfer,train,0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,all,intermittent,marked_gaussian_evidence_fixedx_000,124,6.398422283786982,17.61300056049311,23.067920420891454,211.3548387096774,90.29032258064517,1.875
v2v,seen_transfer,train,0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,all,intermittent,marked_gaussian_evidence_guarded_scalar,124,5.333784234993523,14.59417699822064,18.660342693882196,140.80645161290323,67.06451612903226,1.4516129032258065
v2v,seen_transfer,train,0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,all,intermittent,marked_gaussian_evidence_no_curvature,124,5.50906893183701,15.093429591439063,17.625363093389534,153.58064516129033,68.51612903225806,1.6088709677419355
v2v,seen_transfer,train,0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,all,intermittent,marked_gaussian_evidence_projected_space,124,5.355634826893766,14.69422695141377,18.96263576118884,145.4516129032258,64.74193548387096,1.5
v2v,seen_transfer,train,0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,all,intermittent,marked_lineage,124,6.44054486116136,17.736169155674588,23.911238171573498,210.48387096774192,92.3225806451613,1.8669354838709677
v2v,seen_transfer,train,0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,all,reliable,marked_asymmetric,124,5.552685631495103,14.975904305150685,14.80311413949629,159.67741935483872,66.7741935483871,1.564516129032258
v2v,seen_transfer,train,0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,all,reliable,marked_er,124,6.163941334322898,17.07959483833485,14.745009998332996,198.0,93.48387096774194,1.7580645161290323
v2v,seen_transfer,train,0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,all,reliable,marked_gaussian_evidence,124,5.466903655214297,14.73680504766568,14.972092834770834,152.70967741935485,60.96774193548387,1.5806451612903225
v2v,seen_transfer,train,0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,all,reliable,marked_gaussian_evidence_fixed_025,124,6.3159871699249415,17.616311079800454,16.005283898392143,203.80645161290323,102.7741935483871,1.9516129032258065
v2v,seen_transfer,train,0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,all,reliable,marked_gaussian_evidence_fixedx_000,124,6.313357778602019,17.037468169113144,15.278566836472711,209.03225806451613,78.38709677419355,2.1370967741935485
v2v,seen_transfer,train,0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,all,reliable,marked_gaussian_evidence_guarded_scalar,124,5.440084854794329,14.594989392003146,15.059164895448083,149.80645161290323,60.96774193548387,1.5564516129032258
v2v,seen_transfer,train,0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,all,reliable,marked_gaussian_evidence_no_curvature,124,5.308013638270897,14.303730192856431,15.295631820885928,142.83870967741936,62.70967741935484,1.564516129032258
v2v,seen_transfer,train,0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,all,reliable,marked_gaussian_evidence_projected_space,124,5.469013611595425,14.760094477335839,14.560356386378816,153.29032258064515,61.54838709677419,1.5806451612903225
v2v,seen_transfer,train,0012,testoutput_CAV_data_2022-03-17-12-04-22_0,testoutput_CAV_data_2022-03-17-12-04-22,all,reliable,marked_lineage,124,6.439173087870362,17.50829025852619,15.174476355323247,216.58064516129033,84.7741935483871,2.153225806451613
v2v,seen_transfer,train,0013,testoutput_CAV_data_2022-03-17-12-14-33_0,testoutput_CAV_data_2022-03-17-12-14-33,all,intermittent,marked_asymmetric,89,3.0656509732957833,6.17132026581866,2.335045877461717,40.853932584269664,21.43820224719101,0.7191011235955056
v2v,seen_transfer,train,0013,testoutput_CAV_data_2022-03-17-12-14-33_0,testoutput_CAV_data_2022-03-17-12-14-33,all,intermittent,marked_er,89,3.306867110154972,6.643312758349618,2.1437536751196538,45.70786516853933,22.651685393258425,0.8595505617977528
v2v,seen_transfer,train,0013,testoutput_CAV_data_2022-03-17-12-14-33_0,testoutput_CAV_data_2022-03-17-12-14-33,all,intermittent,marked_gaussian_evidence,89,2.954831936796052,5.91689283881608,2.288247362914534,36.80898876404494,20.629213483146067,0.6741573033707865
