condition,arm,frame,robot,delivered,phase,pool,output_match,all_components,active_components,near_components,near_active_components,strongest_near_r,strongest_birth_time,strongest_birth_location
reliable,marked_gaussian_evidence_constant,101,2,True,97_122,fused,False,57,55,30,30,0.02392710986665115,3,100004
reliable,marked_gaussian_evidence_constant,102,1,True,97_122,fused,False,60,59,37,37,0.011813075228666207,3,100004
reliable,marked_gaussian_evidence_constant,102,2,True,97_122,fused,False,60,59,37,37,0.011813075228666207,3,100004
reliable,marked_gaussian_evidence_constant,103,1,True,97_122,fused,False,62,57,39,39,0.008756217886975092,3,100004
reliable,marked_gaussian_evidence_constant,103,2,True,97_122,fused,False,62,57,39,39,0.008756217886975092,3,100004
reliable,marked_gaussian_evidence_constant,104,1,True,97_122,fused,False,66,65,38,38,0.004978499752268709,97,100006
reliable,marked_gaussian_evidence_constant,104,2,True,97_122,fused,False,66,65,38,38,0.004978499752268709,97,100006
reliable,marked_gaussian_evidence_constant,105,1,True,97_122,fused,False,72,72,44,44,0.005419470808311954,78,100008
reliable,marked_gaussian_evidence_constant,105,2,True,97_122,fused,False,72,72,44,44,0.005419470808311954,78,100008
reliable,marked_gaussian_evidence_constant,106,1,True,97_122,fused,False,75,71,46,46,0.004894414752836088,93,100002
reliable,marked_gaussian_evidence_constant,106,2,True,97_122,fused,False,75,71,46,46,0.004894414752836088,93,100002
reliable,marked_gaussian_evidence_constant,107,1,True,97_122,fused,False,65,63,47,47,0.005575354963067278,93,100002
reliable,marked_gaussian_evidence_constant,107,2,True,97_122,fused,False,65,63,47,47,0.005575354963067278,93,100002
reliable,marked_gaussian_evidence_constant,108,1,True,97_122,fused,False,66,66,43,43,0.004906648029709151,89,100006
reliable,marked_gaussian_evidence_constant,108,2,True,97_122,fused,False,66,66,43,43,0.004906648029709151,89,100006
reliable,marked_gaussian_evidence_constant,109,1,True,97_122,fused,False,69,67,40,40,0.005294271474820554,89,100006
reliable,marked_gaussian_evidence_constant,109,2,True,97_122,fused,False,69,67,40,40,0.005294271474820554,89,100006
reliable,marked_gaussian_evidence_constant,110,1,True,97_122,fused,False,73,72,38,38,0.005534013423431035,78,100008
reliable,marked_gaussian_evidence_constant,110,2,True,97_122,fused,False,73,72,38,38,0.005534013423431035,78,100008
reliable,marked_gaussian_evidence_constant,111,1,True,97_122,fused,False,76,72,37,37,0.005539038725873709,96,100011
reliable,marked_gaussian_evidence_constant,111,2,True,97_122,fused,False,76,72,37,37,0.005539038725873709,96,100011
reliable,marked_gaussian_evidence_constant,112,1,True,97_122,fused,False,77,74,47,47,0.005272619760700322,100,100011
reliable,marked_gaussian_evidence_constant,112,2,True,97_122,fused,False,77,74,47,47,0.005272619760700322,100,100011
reliable,marked_gaussian_evidence_constant,113,1,True,97_122,fused,False,82,79,54,54,0.005682443515131527,94,100009
reliable,marked_gaussian_evidence_constant,113,2,True,97_122,fused,False,82,79,54,54,0.005682443515131527,94,100009
reliable,marked_gaussian_evidence_constant,114,1,True,97_122,fused,False,87,87,60,60,0.005227585488600758,95,100002
reliable,marked_gaussian_evidence_constant,114,2,True,97_122,fused,False,87,87,60,60,0.005227585488600758,95,100002
reliable,marked_gaussian_evidence_constant,115,1,True,97_122,fused,False,92,89,60,60,0.005137661357548991,102,100010
reliable,marked_gaussian_evidence_constant,115,2,True,97_122,fused,False,92,89,60,60,0.005137661357548991,102,100010
reliable,marked_gaussian_evidence_constant,116,1,True,97_122,fused,False,96,94,48,48,0.0046840695979224484,93,100009
reliable,marked_gaussian_evidence_constant,116,2,True,97_122,fused,False,96,94,48,48,0.0046840695979224484,93,100009
reliable,marked_gaussian_evidence_constant,117,1,True,97_122,fused,False,95,93,69,69,0.00493695914755339,98,100002
reliable,marked_gaussian_evidence_constant,117,2,True,97_122,fused,False,95,93,69,69,0.00493695914755339,98,100002
reliable,marked_gaussian_evidence_constant,118,1,True,97_122,fused,False,98,95,77,77,0.0038335558962867616,98,100002
reliable,marked_gaussian_evidence_constant,118,2,True,97_122,fused,False,98,95,77,77,0.0038335558962867616,98,100002
reliable,marked_gaussian_evidence_constant,119,1,True,97_122,fused,False,100,97,78,77,0.003658667259289336,98,100002
reliable,marked_gaussian_evidence_constant,119,2,True,97_122,fused,False,100,97,78,77,0.003658667259289336,98,100002
reliable,marked_gaussian_evidence_constant,120,1,True,97_122,fused,False,100,98,77,77,0.0042992637752958356,98,100002
reliable,marked_gaussian_evidence_constant,120,2,True,97_122,fused,False,100,98,77,77,0.0042992637752958356,98,100002
reliable,marked_gaussian_evidence_constant,121,1,True,97_122,fused,False,103,99,72,72,0.004090323015279409,98,100002
reliable,marked_gaussian_evidence_constant,121,2,True,97_122,fused,False,103,99,72,72,0.004090323015279409,98,100002
reliable,marked_gaussian_evidence_constant,122,1,True,97_122,fused,False,106,104,15,15,0.001980684651837374,104,100002
reliable,marked_gaussian_evidence_constant,122,2,True,97_122,fused,False,106,104,15,15,0.001980684651837374,104,100002
reliable,marked_lineage_constant,53,1,True,53_96,fused,True,128,128,2,2,0.9899091822157818,3,100004
reliable,marked_lineage_constant,53,2,True,53_96,fused,True,128,128,2,2,0.9899091822157818,3,100004
reliable,marked_lineage_constant,54,1,True,53_96,fused,True,130,130,2,2,0.9909923885046061,3,100004
reliable,marked_lineage_constant,54,2,True,53_96,fused,True,130,130,2,2,0.9909923885046061,3,100004
reliable,marked_lineage_constant,55,1,True,53_96,fused,True,132,132,2,2,0.9914790706911144,3,100004
reliable,marked_lineage_constant,55,2,True,53_96,fused,True,132,132,2,2,0.9914790706911144,3,100004
reliable,marked_lineage_constant,56,1,True,53_96,fused,True,133,130,2,2,0.9920088927886114,3,100004
reliable,marked_lineage_constant,56,2,True,53_96,fused,True,133,130,2,2,0.9920088927886114,3,100004
reliable,marked_lineage_constant,57,1,True,53_96,fused,True,133,132,2,2,0.9913530181202456,3,100004
reliable,marked_lineage_constant,57,2,True,53_96,fused,True,133,132,2,2,0.9913530181202456,3,100004
reliable,marked_lineage_constant,58,1,True,53_96,fused,True,135,135,2,2,0.9919207470789525,3,100004
reliable,marked_lineage_constant,58,2,True,53_96,fused,True,135,135,2,2,0.9919207470789523,3,100004
reliable,marked_lineage_constant,59,1,True,53_96,fused,True,138,138,2,2,0.9904601940684254,3,100004
reliable,marked_lineage_constant,59,2,True,53_96,fused,True,138,138,2,2,0.9904601940684254,3,100004
reliable,marked_lineage_constant,60,1,True,53_96,fused,True,141,141,2,2,0.9918142371685968,3,100004
reliable,marked_lineage_constant,60,2,True,53_96,fused,True,141,141,2,2,0.9918142371685968,3,100004
reliable,marked_lineage_constant,61,1,True,53_96,fused,True,140,140,2,2,0.9902972315807191,3,100004
reliable,marked_lineage_constant,61,2,True,53_96,fused,True,140,140,2,2,0.9902972315807191,3,100004
reliable,marked_lineage_constant,62,1,True,53_96,fused,True,140,139,2,2,0.9903460208207981,3,100004
reliable,marked_lineage_constant,62,2,True,53_96,fused,True,140,139,2,2,0.9903460208207981,3,100004
reliable,marked_lineage_constant,63,1,True,53_96,fused,True,140,140,2,2,0.9911400402868469,3,100004
reliable,marked_lineage_constant,63,2,True,53_96,fused,True,140,140,2,2,0.9911400402868469,3,100004
reliable,marked_lineage_constant,64,1,True,53_96,fused,True,144,144,2,2,0.9898849328191011,3,100004
reliable,marked_lineage_constant,64,2,True,53_96,fused,True,144,144,2,2,0.9898849328191011,3,100004
reliable,marked_lineage_constant,65,1,True,53_96,fused,True,147,146,2,2,0.98880881417164,3,100004
reliable,marked_lineage_constant,65,2,True,53_96,fused,True,147,146,2,2,0.98880881417164,3,100004
reliable,marked_lineage_constant,66,1,True,53_96,fused,True,151,150,2,2,0.9893114052703246,3,100004
reliable,marked_lineage_constant,66,2,True,53_96,fused,True,151,150,2,2,0.9893114052703244,3,100004
reliable,marked_lineage_constant,67,1,True,53_96,fused,True,152,150,1,1,0.9874730046432296,3,100004
reliable,marked_lineage_constant,67,2,True,53_96,fused,True,152,150,1,1,0.9874730046432296,3,100004
reliable,marked_lineage_constant,68,1,True,53_96,fused,True,152,150,1,1,0.9879556884552435,3,100004
reliable,marked_lineage_constant,68,2,True,53_96,fused,True,152,150,1,1,0.9879556884552435,3,100004
reliable,marked_lineage_constant,69,1,True,53_96,fused,True,155,154,2,2,0.9871943257373182,3,100004
reliable,marked_lineage_constant,69,2,True,53_96,fused,True,155,154,2,2,0.9871943257373185,3,100004
reliable,marked_lineage_constant,70,1,True,53_96,fused,True,158,157,2,2,0.9875280591901257,3,100004
reliable,marked_lineage_constant,70,2,True,53_96,fused,True,158,157,2,2,0.9875280591901257,3,100004
reliable,marked_lineage_constant,71,1,True,53_96,fused,True,161,160,2,2,0.9877624898847741,3,100004
reliable,marked_lineage_constant,71,2,True,53_96,fused,True,161,160,2,2,0.9877624898847741,3,100004
reliable,marked_lineage_constant,72,1,True,53_96,fused,True,161,158,1,1,0.9893468932478573,3,100004
reliable,marked_lineage_constant,72,2,True,53_96,fused,True,161,158,1,1,0.9893468932478573,3,100004
reliable,marked_lineage_constant,73,1,True,53_96,fused,True,158,157,2,2,0.985332925725686,3,100004
reliable,marked_lineage_constant,73,2,True,53_96,fused,True,158,157,2,2,0.9853329257256858,3,100004
reliable,marked_lineage_constant,74,1,True,53_96,fused,True,160,159,2,2,0.9853518838803988,3,100004
reliable,marked_lineage_constant,74,2,True,53_96,fused,True,160,159,2,2,0.9853518838803988,3,100004
reliable,marked_lineage_constant,75,1,True,53_96,fused,True,160,158,1,1,0.9838368728705954,3,100004
reliable,marked_lineage_constant,75,2,True,53_96,fused,True,160,158,1,1,0.9838368728705952,3,100004
reliable,marked_lineage_constant,76,1,True,53_96,fused,True,161,160,2,2,0.9839199988632168,3,100004
reliable,marked_lineage_constant,76,2,True,53_96,fused,True,161,160,2,2,0.9839199988632168,3,100004
reliable,marked_lineage_constant,77,1,True,53_96,fused,True,163,157,1,1,0.9827935457620962,3,100004
reliable,marked_lineage_constant,77,2,True,53_96,fused,True,163,157,1,1,0.9827935457620962,3,100004
reliable,marked_lineage_constant,78,1,True,53_96,fused,True,163,162,2,2,0.9828580972148024,3,100004
reliable,marked_lineage_constant,78,2,True,53_96,fused,True,163,162,2,2,0.9828580972148024,3,100004
reliable,marked_lineage_constant,79,1,True,53_96,fused,True,162,157,1,1,0.9844144399418455,3,100004
reliable,marked_lineage_constant,79,2,True,53_96,fused,True,162,157,1,1,0.9844144399418457,3,100004
reliable,marked_lineage_constant,80,1,True,53_96,fused,True,161,161,2,2,0.980216889313302,3,100004
reliable,marked_lineage_constant,80,2,True,53_96,fused,True,161,161,2,2,0.980216889313302,3,100004
reliable,marked_lineage_constant,81,1,True,53_96,fused,True,161,161,2,2,0.9806069803454074,3,100004
reliable,marked_lineage_constant,81,2,True,53_96,fused,True,161,161,2,2,0.9806069803454074,3,100004
reliable,marked_lineage_constant,82,1,True,53_96,fused,True,161,158,1,1,0.9803410476256103,3,100004
reliable,marked_lineage_constant,82,2,True,53_96,fused,True,161,158,1,1,0.9803410476256103,3,100004
reliable,marked_lineage_constant,83,1,True,53_96,fused,True,162,162,2,2,0.9844616032948891,3,100004
reliable,marked_lineage_constant,83,2,True,53_96,fused,True,162,162,2,2,0.9844616032948893,3,100004
reliable,marked_lineage_constant,84,1,True,53_96,fused,True,166,166,2,2,0.9843385880617564,3,100004
reliable,marked_lineage_constant,84,2,True,53_96,fused,True,166,166,2,2,0.9843385880617564,3,100004
reliable,marked_lineage_constant,85,1,True,53_96,fused,True,162,154,1,1,0.9893284828747844,3,100004
reliable,marked_lineage_constant,85,2,True,53_96,fused,True,162,154,1,1,0.9893284828747844,3,100004
reliable,marked_lineage_constant,86,1,True,53_96,fused,True,160,160,2,2,0.988682352065843,3,100004
reliable,marked_lineage_constant,86,2,True,53_96,fused,True,160,160,2,2,0.988682352065843,3,100004
reliable,marked_lineage_constant,87,1,True,53_96,fused,True,158,158,2,2,0.9863788501735955,3,100004
reliable,marked_lineage_constant,87,2,True,53_96,fused,True,158,158,2,2,0.9863788501735955,3,100004
reliable,marked_lineage_constant,88,1,True,53_96,fused,True,154,152,1,1,0.9845865678199237,3,100004
reliable,marked_lineage_constant,88,2,True,53_96,fused,True,154,152,1,1,0.9845865678199237,3,100004
reliable,marked_lineage_constant,89,1,True,53_96,fused,True,24,23,2,2,0.9784749459993912,3,100004
reliable,marked_lineage_constant,89,2,True,53_96,fused,True,24,23,2,2,0.9784749459993912,3,100004
reliable,marked_lineage_constant,90,1,True,53_96,fused,True,20,20,2,2,0.9745188605176258,3,100004
reliable,marked_lineage_constant,90,2,True,53_96,fused,True,20,20,2,2,0.9745188605176258,3,100004
reliable,marked_lineage_constant,91,1,True,53_96,fused,True,20,19,2,2,0.9807580518805941,3,100004
reliable,marked_lineage_constant,91,2,True,53_96,fused,True,20,19,2,2,0.9807580518805941,3,100004
reliable,marked_lineage_constant,92,1,True,53_96,fused,True,22,22,1,1,0.9880350487210922,3,100004
reliable,marked_lineage_constant,92,2,True,53_96,fused,True,22,22,1,1,0.9880350487210922,3,100004
reliable,marked_lineage_constant,93,1,True,53_96,fused,True,25,23,1,1,0.9893709725448706,3,100004
reliable,marked_lineage_constant,93,2,True,53_96,fused,True,25,23,1,1,0.9893709725448706,3,100004
reliable,marked_lineage_constant,94,1,True,53_96,fused,True,23,20,2,2,0.9848950212258805,3,100004
reliable,marked_lineage_constant,94,2,True,53_96,fused,True,23,20,2,2,0.9848950212258805,3,100004
reliable,marked_lineage_constant,95,1,True,53_96,fused,True,25,24,1,1,0.9901583585591934,3,100004
reliable,marked_lineage_constant,95,2,True,53_96,fused,True,25,24,1,1,0.9901583585591934,3,100004
reliable,marked_lineage_constant,96,1,True,53_96,fused,True,29,28,1,1,0.9902808347334068,3,100004
reliable,marked_lineage_constant,96,2,True,53_96,fused,True,29,28,1,1,0.9902808347334068,3,100004
reliable,marked_lineage_constant,97,1,True,97_122,fused,True,24,21,2,2,0.98664533646308,3,100004
reliable,marked_lineage_constant,97,2,True,97_122,fused,True,24,21,2,2,0.98664533646308,3,100004
reliable,marked_lineage_constant,98,1,True,97_122,fused,True,25,24,1,1,0.986494953647657,3,100004
reliable,marked_lineage_constant,98,2,True,97_122,fused,True,25,24,1,1,0.986494953647657,3,100004
reliable,marked_lineage_constant,99,1,True,97_122,fused,True,27,26,1,1,0.9889302330315818,3,100004
reliable,marked_lineage_constant,99,2,True,97_122,fused,True,27,26,1,1,0.9889302330315818,3,100004
reliable,marked_lineage_constant,100,1,True,97_122,fused,True,31,29,1,1,0.9912884653839332,3,100004
reliable,marked_lineage_constant,100,2,True,97_122,fused,True,31,29,1,1,0.9912884653839332,3,100004
reliable,marked_lineage_constant,101,1,True,97_122,fused,True,34,33,1,1,0.9906964278590081,3,100004
reliable,marked_lineage_constant,101,2,True,97_122,fused,True,34,33,1,1,0.9906964278590081,3,100004
reliable,marked_lineage_constant,102,1,True,97_122,fused,True,25,24,2,2,0.9855327600715473,3,100004
reliable,marked_lineage_constant,102,2,True,97_122,fused,True,25,24,2,2,0.9855327600715473,3,100004
reliable,marked_lineage_constant,103,1,True,97_122,fused,True,27,25,1,1,0.9932648409121496,3,100004
reliable,marked_lineage_constant,103,2,True,97_122,fused,True,27,25,1,1,0.9932648409121496,3,100004
reliable,marked_lineage_constant,104,1,True,97_122,fused,True,31,31,1,1,0.9877146685616314,3,100004
reliable,marked_lineage_constant,104,2,True,97_122,fused,True,31,31,1,1,0.9877146685616314,3,100004
reliable,marked_lineage_constant,105,1,True,97_122,fused,True,30,30,2,2,0.9891930743071472,3,100004
reliable,marked_lineage_constant,105,2,True,97_122,fused,True,30,30,2,2,0.9891930743071472,3,100004
reliable,marked_lineage_constant,106,1,True,97_122,fused,True,30,29,2,2,0.9848193467380371,3,100004
reliable,marked_lineage_constant,106,2,True,97_122,fused,True,30,29,2,2,0.9848193467380371,3,100004
reliable,marked_lineage_constant,107,1,True,97_122,fused,True,24,24,1,1,0.9879348151094038,3,100004
reliable,marked_lineage_constant,107,2,True,97_122,fused,True,24,24,1,1,0.9879348151094038,3,100004
reliable,marked_lineage_constant,108,1,True,97_122,fused,True,23,23,1,1,0.9838650870681743,3,100004
reliable,marked_lineage_constant,108,2,True,97_122,fused,True,23,23,1,1,0.9838650870681743,3,100004
reliable,marked_lineage_constant,109,1,True,97_122,fused,True,26,26,1,1,0.9839211063472301,3,100004
reliable,marked_lineage_constant,109,2,True,97_122,fused,True,26,26,1,1,0.9839211063472303,3,100004
reliable,marked_lineage_constant,110,1,True,97_122,fused,True,30,30,1,1,0.985064152631207,3,100004
reliable,marked_lineage_constant,110,2,True,97_122,fused,True,30,30,1,1,0.9850641526312067,3,100004
reliable,marked_lineage_constant,111,1,True,97_122,fused,True,34,32,1,1,0.9868557141341334,3,100004
reliable,marked_lineage_constant,111,2,True,97_122,fused,True,34,32,1,1,0.9868557141341334,3,100004
reliable,marked_lineage_constant,112,1,True,97_122,fused,True,37,36,1,1,0.9832820118222726,3,100004
reliable,marked_lineage_constant,112,2,True,97_122,fused,True,37,36,1,1,0.9832820118222726,3,100004
reliable,marked_lineage_constant,113,1,True,97_122,fused,True,41,40,2,2,0.9848127613102665,3,100004
reliable,marked_lineage_constant,113,2,True,97_122,fused,True,41,40,2,2,0.9848127613102663,3,100004
reliable,marked_lineage_constant,114,1,True,97_122,fused,True,45,45,1,1,0.9863467205198208,3,100004
reliable,marked_lineage_constant,114,2,True,97_122,fused,True,45,45,1,1,0.9863467205198208,3,100004
reliable,marked_lineage_constant,115,1,True,97_122,fused,True,48,46,1,1,0.9825993923112539,3,100004
reliable,marked_lineage_constant,115,2,True,97_122,fused,True,48,46,1,1,0.9825993923112539,3,100004
reliable,marked_lineage_constant,116,1,True,97_122,fused,True,51,50,2,2,0.9747937173230915,3,100004
reliable,marked_lineage_constant,116,2,True,97_122,fused,True,51,50,2,2,0.9747937173230915,3,100004
reliable,marked_lineage_constant,117,1,True,97_122,fused,True,51,48,1,1,0.9759202979218653,3,100004
reliable,marked_lineage_constant,117,2,True,97_122,fused,True,51,48,1,1,0.9759202979218655,3,100004
