condition,backend,frame,robot,phase,left_count,right_count,common_labels,same_labels,exact,maximum_existence_difference,maximum_mean_difference,maximum_covariance_difference,equal
reliable,Guarded Scalar,47,2,target_posterior,123,1,1,False,False,0.9826376892286365,1.4020055602606334,3.294067558731843,False
reliable,Guarded Scalar,48,1,predicted,161,140,134,False,False,0.97281131233635,1.4997320325782109,0.0,False
reliable,Guarded Scalar,48,1,local,155,134,128,False,False,0.9834812358517055,1.4957870676105665,24.185424730393184,False
reliable,Guarded Scalar,48,1,posterior,150,134,123,False,False,0.980207820609882,1.4957870676105627,24.18542473039321,False
reliable,Guarded Scalar,48,1,fused,155,134,128,False,False,0.980207820609882,1.4957870676105627,36.606647817871306,False
reliable,Guarded Scalar,48,1,target_local,126,1,1,False,False,0.9834812358517055,1.357680613384677,3.658945111512569,False
reliable,Guarded Scalar,48,1,target_posterior,126,1,1,False,False,0.980207820609882,1.3592371178893874,3.264249533121789,False
reliable,Guarded Scalar,48,2,predicted,151,130,121,False,False,0.97281131233635,1.4997320325782109,0.0,False
reliable,Guarded Scalar,48,2,local,13,16,9,False,False,0.01308106581407098,0.009202684032288744,0.007040656150127944,False
reliable,Guarded Scalar,48,2,posterior,150,134,122,False,False,0.980207820609882,1.4957870676105627,24.18542473039321,False
reliable,Guarded Scalar,48,2,fused,155,134,124,False,False,0.980207820609882,1.4957870676105627,24.18542473039321,False
reliable,Guarded Scalar,48,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
reliable,Guarded Scalar,48,2,target_posterior,126,1,1,False,False,0.980207820609882,1.3592371178893874,3.264249533121789,False
reliable,Guarded Scalar,49,1,predicted,160,144,133,False,False,0.9704057424037832,1.5332963873325998,0.0,False
reliable,Guarded Scalar,49,1,local,159,137,131,False,False,0.9831741844922951,1.4852607992463622,23.9366316941477,False
reliable,Guarded Scalar,49,1,posterior,159,136,130,False,False,0.9817072247557871,1.4852607992463562,50.87972792476512,False
reliable,Guarded Scalar,49,1,fused,159,137,131,False,False,0.9817072247557871,1.4852607992463562,50.87972792476512,False
reliable,Guarded Scalar,49,1,target_local,130,1,1,False,False,0.9831741844922951,1.34468820134727,3.6224655726647566,False
reliable,Guarded Scalar,49,1,target_posterior,130,1,1,False,False,0.9817072247557871,1.345564652358274,3.2608455731293375,False
reliable,Guarded Scalar,49,2,predicted,150,134,122,False,False,0.9704057424037832,1.5332963873325998,0.0,False
reliable,Guarded Scalar,49,2,local,8,13,7,False,False,0.014021776067590253,0.008672739104611082,0.003963286828634338,False
reliable,Guarded Scalar,49,2,posterior,159,136,126,False,False,0.9817072247557869,1.4852607992463562,23.9366316941477,False
reliable,Guarded Scalar,49,2,fused,159,137,126,False,False,0.9817072247557869,1.4852607992463562,23.9366316941477,False
reliable,Guarded Scalar,49,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
reliable,Guarded Scalar,49,2,target_posterior,130,1,1,False,False,0.9817072247557869,1.345564652358274,3.2608455731293375,False
reliable,Guarded Scalar,50,1,predicted,169,146,140,False,False,0.9718901525082292,1.5253839384381465,0.0,False
reliable,Guarded Scalar,50,1,local,163,140,134,False,False,0.9838750856659387,1.4712456202849946,23.867164248223965,False
reliable,Guarded Scalar,50,1,posterior,157,138,128,False,False,0.9786817486178961,1.4712456202850013,23.867164248223958,False
reliable,Guarded Scalar,50,1,fused,163,140,134,False,False,0.9786817486178961,1.4712456202850013,43.41536324347149,False
reliable,Guarded Scalar,50,1,target_local,132,1,1,False,False,0.9838750856659387,1.3531664685913154,3.6512731374444662,False
reliable,Guarded Scalar,50,1,target_posterior,132,1,1,False,False,0.9786817486178961,1.352249774933266,3.265764033279395,False
reliable,Guarded Scalar,50,2,predicted,159,136,126,False,False,0.971890152508229,1.5253839384381465,0.0,False
reliable,Guarded Scalar,50,2,local,14,13,8,False,False,0.0007969111596617395,0.007575481106556481,0.14152855505320439,False
reliable,Guarded Scalar,50,2,posterior,157,138,128,False,False,0.9786817486178961,1.4712456202850013,23.867164248223958,False
reliable,Guarded Scalar,50,2,fused,163,140,129,False,False,0.9786817486178961,1.4712456202850013,23.867164248223958,False
reliable,Guarded Scalar,50,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
reliable,Guarded Scalar,50,2,target_posterior,132,1,1,False,False,0.9786817486178961,1.352249774933266,3.265764033279395,False
reliable,Guarded Scalar,51,1,predicted,167,148,138,False,False,0.9688949311317172,1.515365363141766,0.0,False
reliable,Guarded Scalar,51,1,local,167,143,137,False,False,0.9839036007374112,1.4756235995740608,24.067695457759193,False
reliable,Guarded Scalar,51,1,posterior,168,144,138,False,False,0.9791097956707426,1.4756235995740616,32.83846540007832,False
reliable,Guarded Scalar,51,1,fused,168,144,138,False,False,0.9791097956707426,1.4756235995740616,32.83846540007832,False
reliable,Guarded Scalar,51,1,target_local,135,1,1,False,False,0.9839036007374112,1.3499261743416664,3.672983727156378,False
reliable,Guarded Scalar,51,1,target_posterior,135,1,1,False,False,0.9791097956707426,1.3475339643242856,3.302058175112242,False
reliable,Guarded Scalar,51,2,predicted,158,139,129,False,False,0.9688949311317172,1.515365363141766,0.0,False
reliable,Guarded Scalar,51,2,local,8,13,8,False,False,0.004236854257454126,0.006230599078946852,0.0019136090677474016,False
reliable,Guarded Scalar,51,2,posterior,168,144,134,False,False,0.9791097956707429,1.4756235995740616,24.06769545775918,False
reliable,Guarded Scalar,51,2,fused,168,144,134,False,False,0.9791097956707429,1.4756235995740616,24.06769545775918,False
reliable,Guarded Scalar,51,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
reliable,Guarded Scalar,51,2,target_posterior,135,1,1,False,False,0.9791097956707429,1.3475339643242856,3.302058175112242,False
reliable,Guarded Scalar,52,1,predicted,178,154,148,False,False,0.9693186977140352,1.5129578641250192,0.0,False
reliable,Guarded Scalar,52,1,local,171,146,140,False,False,0.9843352589666727,1.4693993056455594,23.728543296375094,False
reliable,Guarded Scalar,52,1,posterior,165,146,134,False,False,0.9782892959422215,1.4693993056455645,23.72854329637509,False
reliable,Guarded Scalar,52,1,fused,171,146,140,False,False,0.9782892959422215,1.4693993056455645,32.917862258678525,False
reliable,Guarded Scalar,52,1,target_local,138,1,1,False,False,0.9843352589666727,1.3414081270817717,3.6346076153579006,False
reliable,Guarded Scalar,52,1,target_posterior,138,1,1,False,False,0.9782892959422215,1.3437608958454716,3.295360383443091,False
reliable,Guarded Scalar,52,2,predicted,168,144,134,False,False,0.9693186977140354,1.5129578641250192,0.0,False
reliable,Guarded Scalar,52,2,local,13,14,9,False,False,0.01298023722555941,0.004846135296872944,0.007921255776267344,False
reliable,Guarded Scalar,52,2,posterior,165,146,134,False,False,0.9782892959422215,1.4693993056455645,23.72854329637509,False
reliable,Guarded Scalar,52,2,fused,171,146,136,False,False,0.9782892959422215,1.4693993056455645,23.72854329637509,False
reliable,Guarded Scalar,52,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
reliable,Guarded Scalar,52,2,target_posterior,138,1,1,False,False,0.9782892959422215,1.3437608958454716,3.295360383443091,False
reliable,Guarded Scalar,53,1,predicted,175,156,144,False,False,0.9685064029827992,1.5115887871260312,0.0,False
reliable,Guarded Scalar,53,1,local,160,134,127,False,False,0.9846498591604764,1.4788197210269558,23.907307581045735,False
reliable,Guarded Scalar,53,1,posterior,160,133,126,False,False,0.9774597053631673,1.4788197210269591,45.72540553591938,False
reliable,Guarded Scalar,53,1,fused,160,134,127,False,False,0.9774597053631673,1.4788197210269591,45.72540553591938,False
reliable,Guarded Scalar,53,1,target_local,141,1,1,False,False,0.9846498591604764,1.3528515249779551,3.754758443573415,False
reliable,Guarded Scalar,53,1,target_posterior,141,1,1,False,False,0.9774597053631673,1.353797889173276,3.286862615698098,False
reliable,Guarded Scalar,53,2,predicted,165,146,134,False,False,0.9685064029827992,1.5115887871260312,0.0,False
reliable,Guarded Scalar,53,2,local,7,14,7,False,False,0.01514724712290394,0.0035538877945384684,0.0006191136234523498,False
reliable,Guarded Scalar,53,2,posterior,160,133,122,False,False,0.9774597053631673,1.4788197210269591,23.907307581045735,False
reliable,Guarded Scalar,53,2,fused,160,134,122,False,False,0.9774597053631673,1.4788197210269591,23.907307581045735,False
reliable,Guarded Scalar,53,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
reliable,Guarded Scalar,53,2,target_posterior,141,1,1,False,False,0.9774597053631673,1.353797889173276,3.286862615698098,False
reliable,Guarded Scalar,54,1,predicted,170,143,136,False,False,0.9676851083095356,1.5407805178654688,0.0,False
reliable,Guarded Scalar,54,1,local,165,137,130,False,False,0.9850952412089199,1.5193736284738262,23.92061236243507,False
reliable,Guarded Scalar,54,1,posterior,160,135,125,False,False,0.9792881745024773,1.5193736284738337,23.92061236243508,False
reliable,Guarded Scalar,54,1,fused,165,137,130,False,False,0.9792881745024773,1.5193736284738337,37.69578496592979,False
reliable,Guarded Scalar,54,1,target_local,144,1,1,False,False,0.9850952412089199,1.3206776592328318,3.7118688339676176,False
reliable,Guarded Scalar,54,1,target_posterior,144,1,1,False,False,0.9792881745024773,1.3179431507685258,3.313342455504178,False
reliable,Guarded Scalar,54,2,predicted,160,133,122,False,False,0.9676851083095356,1.5407805178654688,0.0,False
reliable,Guarded Scalar,54,2,local,13,13,8,False,False,0.02995318300476235,0.0024368159573384673,0.006256087284272294,False
reliable,Guarded Scalar,54,2,posterior,160,135,125,False,False,0.9792881745024775,1.5193736284738337,23.92061236243508,False
reliable,Guarded Scalar,54,2,fused,165,137,125,False,False,0.9792881745024775,1.5193736284738337,23.92061236243508,False
reliable,Guarded Scalar,54,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
reliable,Guarded Scalar,54,2,target_posterior,144,1,1,False,False,0.9792881745024775,1.3179431507685258,3.313342455504178,False
reliable,Guarded Scalar,55,1,predicted,171,146,136,False,False,0.9694952927574525,1.5782101221435192,0.0,False
reliable,Guarded Scalar,55,1,local,169,138,132,False,False,0.9850230644056475,1.4926461970687508,23.2136209787721,False
reliable,Guarded Scalar,55,1,posterior,169,136,130,False,False,0.9802753260276291,3.2769495974873664,48.59271227725364,False
reliable,Guarded Scalar,55,1,fused,169,138,132,False,False,0.9802753260276291,10.965350359383105,82.5517457515854,False
reliable,Guarded Scalar,55,1,target_local,147,1,1,False,False,0.9850230644056475,1.3353881296984014,3.65183663910803,False
reliable,Guarded Scalar,55,1,target_posterior,147,1,1,False,False,0.9802753260276291,1.3364604896847836,3.2379973998103884,False
reliable,Guarded Scalar,55,2,predicted,160,135,125,False,False,0.9694952927574527,1.5782101221435192,0.0,False
reliable,Guarded Scalar,55,2,local,10,15,10,False,False,0.0784761606753882,0.11937621936852594,0.33302446104347094,False
reliable,Guarded Scalar,55,2,posterior,169,136,127,False,False,0.9802753260276291,2.1448700122872575,23.213620978772106,False
reliable,Guarded Scalar,55,2,fused,169,138,128,False,False,0.9802753260276291,11.676495123014735,23.213620978772106,False
reliable,Guarded Scalar,55,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
reliable,Guarded Scalar,55,2,target_posterior,147,1,1,False,False,0.9802753260276291,1.3364604896847836,3.2379973998103884,False
reliable,Guarded Scalar,56,1,predicted,180,147,141,False,False,0.9704725727673528,3.069315678320784,0.0,False
reliable,Guarded Scalar,56,1,local,173,140,134,False,False,0.9855243991675001,1.4956844366578173,23.449022027600407,False
reliable,Guarded Scalar,56,1,posterior,168,140,129,False,False,0.9814480905454442,1.4956844366578128,42.28518436722868,False
reliable,Guarded Scalar,56,1,fused,173,140,134,False,False,0.9814480905454442,1.4956844366578128,42.28518436722868,False
reliable,Guarded Scalar,56,1,target_local,150,1,1,False,False,0.9855243991675001,1.3240205191706291,3.6492954054721576,False
reliable,Guarded Scalar,56,1,target_posterior,150,1,1,False,False,0.9814480905454442,1.3244865881205712,3.2437968022926245,False
reliable,Guarded Scalar,56,2,predicted,169,136,127,False,False,0.9704725727673528,2.1448700122872575,0.0,False
reliable,Guarded Scalar,56,2,local,15,14,10,False,False,0.019611706237621207,2.1448700122872575,1.415746395820662,False
reliable,Guarded Scalar,56,2,posterior,168,140,128,False,False,0.9814480905454442,1.4956844366578128,23.449022027600414,False
reliable,Guarded Scalar,56,2,fused,173,140,129,False,False,0.9814480905454442,1.4956844366578128,23.449022027600414,False
reliable,Guarded Scalar,56,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
reliable,Guarded Scalar,56,2,target_posterior,150,1,1,False,False,0.9814480905454442,1.3244865881205712,3.2437968022926245,False
reliable,Guarded Scalar,57,1,predicted,178,150,139,False,False,0.9716336096399898,1.532840561183733,0.0,False
reliable,Guarded Scalar,57,1,local,176,141,135,False,False,0.9861295640645072,1.5055861703932802,23.36267786735317,False
reliable,Guarded Scalar,57,1,posterior,175,138,132,False,False,0.9806323300884615,1.5055861703932771,31.88029772200423,False
reliable,Guarded Scalar,57,1,fused,176,141,135,False,False,0.9806323300884615,14.832549183053494,51.63705463848953,False
reliable,Guarded Scalar,57,1,target_local,153,1,1,False,False,0.9861295640645072,1.3014250362806812,3.6311392094353874,False
reliable,Guarded Scalar,57,1,target_posterior,153,1,1,False,False,0.9806323300884615,1.301982457677267,3.270251661227399,False
reliable,Guarded Scalar,57,2,predicted,168,140,128,False,False,0.9716336096399898,1.532840561183733,0.0,False
reliable,Guarded Scalar,57,2,local,10,16,9,False,False,0.07359720169968664,0.0017848756536116284,0.06048951355008825,False
reliable,Guarded Scalar,57,2,posterior,175,138,128,False,False,0.9806323300884615,1.5055861703932771,23.36267786735317,False
reliable,Guarded Scalar,57,2,fused,176,141,129,False,False,0.9806323300884615,1.5055861703932771,23.36267786735317,False
reliable,Guarded Scalar,57,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
reliable,Guarded Scalar,57,2,target_posterior,153,1,1,False,False,0.9806323300884615,1.301982457677267,3.270251661227399,False
reliable,Guarded Scalar,58,1,predicted,185,148,142,False,False,0.9708260067875769,1.5517173122401862,0.0,False
reliable,Guarded Scalar,58,1,local,180,143,137,False,False,0.9860640649536537,1.4877420187273387,23.500898974942604,False
reliable,Guarded Scalar,58,1,posterior,177,143,134,False,False,0.981600866410314,1.4877420187273414,32.85384094792613,False
reliable,Guarded Scalar,58,1,fused,180,143,137,False,False,0.981600866410314,1.4877420187273414,32.85384094792613,False
reliable,Guarded Scalar,58,1,target_local,156,1,1,False,False,0.9860640649536537,1.3146761183570908,3.6492801701738777,False
reliable,Guarded Scalar,58,1,target_posterior,156,1,1,False,False,0.981600866410314,1.315362734456344,3.30605155830367,False
reliable,Guarded Scalar,58,2,predicted,175,138,128,False,False,0.9708260067875769,1.5517173122401862,0.0,False
reliable,Guarded Scalar,58,2,local,13,13,8,False,False,0.323413482127048,0.0027211568481115833,0.03333458210928697,False
reliable,Guarded Scalar,58,2,posterior,177,143,132,False,False,0.981600866410314,1.4877420187273414,23.500898974942587,False
reliable,Guarded Scalar,58,2,fused,180,143,132,False,False,0.981600866410314,1.4877420187273414,23.500898974942587,False
reliable,Guarded Scalar,58,2,target_local,0,1,0,False,False,0.0,0.0,0.0,False
reliable,Guarded Scalar,58,2,target_posterior,156,1,1,False,False,0.981600866410314,1.315362734456344,3.30605155830367,False
reliable,Guarded Scalar,59,1,predicted,187,153,144,False,False,0.9717848577462108,1.531876742881535,0.0,False
reliable,Guarded Scalar,59,1,local,184,145,139,False,False,0.9864610910437476,1.4761693339637016,23.45132705704481,False
reliable,Guarded Scalar,59,1,posterior,184,145,138,False,False,0.9792737239186496,1.4761693339637016,41.00936772352529,False
reliable,Guarded Scalar,59,1,fused,185,146,140,False,False,0.9792737239186496,1.4761693339637016,41.00936772352529,False
reliable,Guarded Scalar,59,1,target_local,159,1,1,False,False,0.9864610910437476,1.3207407482390487,3.6334519754374703,False
reliable,Guarded Scalar,59,1,target_posterior,159,1,1,False,False,0.9792737239186496,1.3248520447930527,3.292353236395969,False
reliable,Guarded Scalar,59,2,predicted,178,144,133,False,False,0.9717848577462108,1.531876742881535,0.0,False
